"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"2941"," 0.06900","0.0864","8.70e-04","  462","0.0375","0.125","0.180"
"2942"," 0.06910","0.0851","9.89e-04","  525","0.0375","0.120","0.180"
"2943"," 0.07570","0.0890","1.27e-03","  674","0.0375","0.115","0.180"
"2944"," 0.07830","0.0896","1.56e-03","  830","0.0375","0.110","0.180"
"2945"," 0.07440","0.0842","2.06e-03"," 1095","0.0375","0.105","0.180"
"2946"," 0.07640","0.0854","2.27e-03"," 1204","0.0375","0.100","0.180"
"2947"," 0.07200","0.0800","2.82e-03"," 1495","0.0375","0.095","0.180"
"2948"," 0.06960","0.0765","3.59e-03"," 1906","0.0375","0.090","0.180"
"2949"," 0.06720","0.0957","3.90e-04","  207","0.0400","0.140","0.180"
"2950"," 0.07050","0.0928","5.84e-04","  310","0.0400","0.135","0.180"
"2951"," 0.06370","0.0836","7.74e-04","  411","0.0400","0.130","0.180"
"2952"," 0.07320","0.0884","1.14e-03","  605","0.0400","0.125","0.180"
"2953"," 0.07500","0.0887","1.32e-03","  699","0.0400","0.120","0.180"
"2954"," 0.07900","0.0906","1.66e-03","  881","0.0400","0.115","0.180"
"2955"," 0.08060","0.0906","2.01e-03"," 1066","0.0400","0.110","0.180"
"2956"," 0.07700","0.0856","2.60e-03"," 1382","0.0400","0.105","0.180"
"2957"," 0.07750","0.0857","2.84e-03"," 1507","0.0400","0.100","0.180"
"2958"," 0.07380","0.0809","3.52e-03"," 1870","0.0400","0.095","0.180"
"2959"," 0.07130","0.0773","4.50e-03"," 2390","0.0400","0.090","0.180"
"2960"," 0.06800","0.0937","4.78e-04","  254","0.0425","0.140","0.180"
"2961"," 0.07340","0.0935","7.02e-04","  373","0.0425","0.135","0.180"
"2962"," 0.06570","0.0835","9.49e-04","  504","0.0425","0.130","0.180"
"2963"," 0.07590","0.0892","1.41e-03","  751","0.0425","0.125","0.180"
"2964"," 0.07670","0.0888","1.64e-03","  873","0.0425","0.120","0.180"
"2965"," 0.07890","0.0892","2.08e-03"," 1102","0.0425","0.115","0.180"
"2966"," 0.08050","0.0895","2.52e-03"," 1337","0.0425","0.110","0.180"
"2967"," 0.07620","0.0840","3.25e-03"," 1727","0.0425","0.105","0.180"
"2968"," 0.07710","0.0844","3.54e-03"," 1878","0.0425","0.100","0.180"
"2969"," 0.07370","0.0802","4.37e-03"," 2318","0.0425","0.095","0.180"
"2970"," 0.07160","0.0771","5.60e-03"," 2971","0.0425","0.090","0.180"
"2971"," 0.07150","0.0941","5.80e-04","  308","0.0450","0.140","0.180"
"2972"," 0.07810","0.0957","8.51e-04","  452","0.0450","0.135","0.180"
"2973"," 0.07240","0.0881","1.13e-03","  602","0.0450","0.130","0.180"
"2974"," 0.07740","0.0894","1.70e-03","  904","0.0450","0.125","0.180"
"2975"," 0.07880","0.0895","2.01e-03"," 1065","0.0450","0.120","0.180"
"2976"," 0.08130","0.0904","2.53e-03"," 1341","0.0450","0.115","0.180"
"2977"," 0.07930","0.0875","3.08e-03"," 1633","0.0450","0.110","0.180"
"2978"," 0.07510","0.0823","3.97e-03"," 2107","0.0450","0.105","0.180"
"2979"," 0.07600","0.0827","4.34e-03"," 2302","0.0450","0.100","0.180"
"2980"," 0.07210","0.0780","5.31e-03"," 2820","0.0450","0.095","0.180"
"2981"," 0.07020","0.0752","6.84e-03"," 3632","0.0450","0.090","0.180"
"2982"," 0.07340","0.0935","7.16e-04","  380","0.0475","0.140","0.180"
"2983"," 0.08120","0.0966","1.06e-03","  564","0.0475","0.135","0.180"
"2984"," 0.07480","0.0885","1.40e-03","  746","0.0475","0.130","0.180"
"2985"," 0.07990","0.0905","2.06e-03"," 1096","0.0475","0.125","0.180"
"2986"," 0.08080","0.0903","2.43e-03"," 1290","0.0475","0.120","0.180"
"2987"," 0.08330","0.0915","3.05e-03"," 1619","0.0475","0.115","0.180"
"2988"," 0.08110","0.0884","3.70e-03"," 1965","0.0475","0.110","0.180"
"2989"," 0.07780","0.0842","4.75e-03"," 2522","0.0475","0.105","0.180"
"2990"," 0.07860","0.0846","5.19e-03"," 2755","0.0475","0.100","0.180"
"2991"," 0.07430","0.0796","6.36e-03"," 3376","0.0475","0.095","0.180"
"2992"," 0.07180","0.0763","8.21e-03"," 4358","0.0475","0.090","0.180"
"2993"," 0.07530","0.0934","8.68e-04","  461","0.0500","0.140","0.180"
"2994"," 0.08310","0.0969","1.30e-03","  690","0.0500","0.135","0.180"
"2995"," 0.07660","0.0890","1.70e-03","  904","0.0500","0.130","0.180"
"2996"," 0.08000","0.0898","2.47e-03"," 1313","0.0500","0.125","0.180"
"2997"," 0.08100","0.0897","2.93e-03"," 1555","0.0500","0.120","0.180"
"2998"," 0.08340","0.0908","3.69e-03"," 1958","0.0500","0.115","0.180"
"2999"," 0.08190","0.0885","4.47e-03"," 2371","0.0500","0.110","0.180"
"3000"," 0.07980","0.0855","5.72e-03"," 3035","0.0500","0.105","0.180"
"3001"," 0.07920","0.0846","6.23e-03"," 3310","0.0500","0.100","0.180"
"3002"," 0.07540","0.0802","7.62e-03"," 4047","0.0500","0.095","0.180"
"3003"," 0.07250","0.0765","9.79e-03"," 5199","0.0500","0.090","0.180"
"3004"," 0.08120","0.0974","1.05e-03","  558","0.0525","0.140","0.180"
"3005"," 0.08760","0.1000","1.56e-03","  829","0.0525","0.135","0.180"
"3006"," 0.08110","0.0922","2.05e-03"," 1087","0.0525","0.130","0.180"
"3007"," 0.08210","0.0909","2.95e-03"," 1568","0.0525","0.125","0.180"
"3008"," 0.08140","0.0894","3.51e-03"," 1862","0.0525","0.120","0.180"
"3009"," 0.08300","0.0898","4.41e-03"," 2340","0.0525","0.115","0.180"
"3010"," 0.08230","0.0883","5.34e-03"," 2836","0.0525","0.110","0.180"
"3011"," 0.07990","0.0851","6.84e-03"," 3633","0.0525","0.105","0.180"
"3012"," 0.07970","0.0846","7.44e-03"," 3948","0.0525","0.100","0.180"
"3013"," 0.07570","0.0802","9.02e-03"," 4789","0.0525","0.095","0.180"
"3014"," 0.07300","0.0767","1.16e-02"," 6142","0.0525","0.090","0.180"
"3015"," 0.08100","0.0957","1.29e-03","  684","0.0550","0.140","0.180"
"3016"," 0.08670","0.0982","1.87e-03","  993","0.0550","0.135","0.180"
"3017"," 0.08220","0.0924","2.45e-03"," 1301","0.0550","0.130","0.180"
"3018"," 0.08240","0.0905","3.52e-03"," 1869","0.0550","0.125","0.180"
"3019"," 0.08190","0.0893","4.17e-03"," 2212","0.0550","0.120","0.180"
"3020"," 0.08250","0.0888","5.28e-03"," 2801","0.0550","0.115","0.180"
"3021"," 0.08160","0.0872","6.34e-03"," 3367","0.0550","0.110","0.180"
"3022"," 0.07930","0.0842","8.07e-03"," 4285","0.0550","0.105","0.180"
"3023"," 0.07900","0.0835","8.76e-03"," 4652","0.0550","0.100","0.180"
"3024"," 0.07480","0.0789","1.06e-02"," 5647","0.0550","0.095","0.180"
"3025"," 0.07240","0.0759","1.36e-02"," 7197","0.0550","0.090","0.180"
"3026"," 0.08210","0.0957","1.51e-03","  800","0.0575","0.140","0.180"
"3027"," 0.08650","0.0972","2.20e-03"," 1166","0.0575","0.135","0.180"
"3028"," 0.08370","0.0930","2.88e-03"," 1531","0.0575","0.130","0.180"
"3029"," 0.08400","0.0914","4.11e-03"," 2182","0.0575","0.125","0.180"
"3030"," 0.08330","0.0900","4.86e-03"," 2578","0.0575","0.120","0.180"
"3031"," 0.08320","0.0889","6.15e-03"," 3268","0.0575","0.115","0.180"
"3032"," 0.08240","0.0875","7.40e-03"," 3927","0.0575","0.110","0.180"
"3033"," 0.08030","0.0847","9.46e-03"," 5021","0.0575","0.105","0.180"
"3034"," 0.07950","0.0837","1.02e-02"," 5436","0.0575","0.100","0.180"
"3035"," 0.07550","0.0793","1.24e-02"," 6573","0.0575","0.095","0.180"
"3036"," 0.07310","0.0763","1.58e-02"," 8370","0.0575","0.090","0.180"
"3037"," 0.08350","0.0961","1.73e-03","  916","0.0600","0.140","0.180"
"3038"," 0.08690","0.0968","2.53e-03"," 1342","0.0600","0.135","0.180"
"3039"," 0.08330","0.0920","3.32e-03"," 1765","0.0600","0.130","0.180"
"3040"," 0.08270","0.0897","4.73e-03"," 2510","0.0600","0.125","0.180"
"3041"," 0.08230","0.0885","5.60e-03"," 2971","0.0600","0.120","0.180"
"3042"," 0.08160","0.0870","7.10e-03"," 3771","0.0600","0.115","0.180"
"3043"," 0.08140","0.0862","8.52e-03"," 4525","0.0600","0.110","0.180"
"3044"," 0.07930","0.0835","1.09e-02"," 5784","0.0600","0.105","0.180"
"3045"," 0.07880","0.0827","1.18e-02"," 6273","0.0600","0.100","0.180"
"3046"," 0.07490","0.0784","1.43e-02"," 7578","0.0600","0.095","0.180"
"3047"," 0.07220","0.0752","1.81e-02"," 9619","0.0600","0.090","0.180"
"3048"," 0.08550","0.0971","2.04e-03"," 1082","0.0625","0.140","0.180"
"3049"," 0.08720","0.0964","2.99e-03"," 1587","0.0625","0.135","0.180"
"3050"," 0.08310","0.0911","3.89e-03"," 2065","0.0625","0.130","0.180"
"3051"," 0.08220","0.0887","5.49e-03"," 2916","0.0625","0.125","0.180"
"3052"," 0.08200","0.0878","6.48e-03"," 3438","0.0625","0.120","0.180"
"3053"," 0.08130","0.0863","8.21e-03"," 4359","0.0625","0.115","0.180"
"3054"," 0.08030","0.0848","9.84e-03"," 5223","0.0625","0.110","0.180"
"3055"," 0.07840","0.0823","1.26e-02"," 6667","0.0625","0.105","0.180"
"3056"," 0.07800","0.0817","1.36e-02"," 7206","0.0625","0.100","0.180"
"3057"," 0.07410","0.0775","1.63e-02"," 8667","0.0625","0.095","0.180"
"3058"," 0.07180","0.0746","2.06e-02","10960","0.0625","0.090","0.180"
"3059"," 0.08460","0.0954","2.38e-03"," 1262","0.0650","0.140","0.180"
"3060"," 0.08570","0.0943","3.47e-03"," 1842","0.0650","0.135","0.180"
"3061"," 0.08180","0.0893","4.51e-03"," 2395","0.0650","0.130","0.180"
"3062"," 0.08090","0.0870","6.36e-03"," 3378","0.0650","0.125","0.180"
"3063"," 0.08130","0.0868","7.45e-03"," 3957","0.0650","0.120","0.180"
"3064"," 0.08100","0.0857","9.40e-03"," 4993","0.0650","0.115","0.180"
"3065"," 0.07970","0.0839","1.12e-02"," 5970","0.0650","0.110","0.180"
"3066"," 0.07790","0.0816","1.43e-02"," 7605","0.0650","0.105","0.180"
"3067"," 0.07740","0.0809","1.54e-02"," 8200","0.0650","0.100","0.180"
"3068"," 0.07390","0.0771","1.86e-02"," 9853","0.0650","0.095","0.180"
"3069"," 0.07200","0.0746","2.34e-02","12445","0.0650","0.090","0.180"
"3070"," 0.08460","0.0946","2.71e-03"," 1437","0.0675","0.140","0.180"
"3071"," 0.08540","0.0933","3.96e-03"," 2103","0.0675","0.135","0.180"
"3072"," 0.08200","0.0890","5.13e-03"," 2723","0.0675","0.130","0.180"
"3073"," 0.08080","0.0865","7.27e-03"," 3862","0.0675","0.125","0.180"
"3074"," 0.08100","0.0861","8.53e-03"," 4530","0.0675","0.120","0.180"
"3075"," 0.07990","0.0844","1.07e-02"," 5701","0.0675","0.115","0.180"
"3076"," 0.07850","0.0824","1.28e-02"," 6818","0.0675","0.110","0.180"
"3077"," 0.07660","0.0801","1.63e-02"," 8670","0.0675","0.105","0.180"
"3078"," 0.07650","0.0797","1.76e-02"," 9347","0.0675","0.100","0.180"
"3079"," 0.07330","0.0762","2.11e-02","11185","0.0675","0.095","0.180"
"3080"," 0.07120","0.0737","2.66e-02","14107","0.0675","0.090","0.180"
"3081"," 0.08400","0.0934","3.12e-03"," 1654","0.0700","0.140","0.180"
"3082"," 0.08390","0.0915","4.50e-03"," 2391","0.0700","0.135","0.180"
"3083"," 0.08030","0.0870","5.81e-03"," 3086","0.0700","0.130","0.180"
"3084"," 0.07950","0.0849","8.22e-03"," 4367","0.0700","0.125","0.180"
"3085"," 0.07990","0.0847","9.64e-03"," 5116","0.0700","0.120","0.180"
"3086"," 0.07810","0.0824","1.21e-02"," 6440","0.0700","0.115","0.180"
"3087"," 0.07690","0.0807","1.45e-02"," 7700","0.0700","0.110","0.180"
"3088"," 0.07520","0.0785","1.84e-02"," 9775","0.0700","0.105","0.180"
"3089"," 0.07510","0.0782","1.98e-02","10529","0.0700","0.100","0.180"
"3090"," 0.07240","0.0752","2.37e-02","12576","0.0700","0.095","0.180"
"3091"," 0.07050","0.0729","2.98e-02","15834","0.0700","0.090","0.180"
"3092"," 0.07910","0.0881","3.54e-03"," 1881","0.0725","0.140","0.180"
"3093"," 0.07910","0.0863","5.13e-03"," 2723","0.0725","0.135","0.180"
"3094"," 0.07730","0.0836","6.62e-03"," 3513","0.0725","0.130","0.180"
"3095"," 0.07790","0.0831","9.31e-03"," 4943","0.0725","0.125","0.180"
"3096"," 0.07830","0.0829","1.09e-02"," 5777","0.0725","0.120","0.180"
"3097"," 0.07670","0.0808","1.36e-02"," 7238","0.0725","0.115","0.180"
"3098"," 0.07560","0.0792","1.63e-02"," 8649","0.0725","0.110","0.180"
"3099"," 0.07410","0.0772","2.07e-02","10968","0.0725","0.105","0.180"
"3100"," 0.07390","0.0769","2.23e-02","11817","0.0725","0.100","0.180"
"3101"," 0.07150","0.0742","2.65e-02","14081","0.0725","0.095","0.180"
"3102"," 0.06960","0.0719","3.33e-02","17669","0.0725","0.090","0.180"
"3103"," 0.07960","0.0880","4.01e-03"," 2129","0.0750","0.140","0.180"
"3104"," 0.07830","0.0851","5.80e-03"," 3079","0.0750","0.135","0.180"
"3105"," 0.07660","0.0826","7.44e-03"," 3948","0.0750","0.130","0.180"
"3106"," 0.07690","0.0818","1.04e-02"," 5525","0.0750","0.125","0.180"
"3107"," 0.07760","0.0820","1.22e-02"," 6466","0.0750","0.120","0.180"
"3108"," 0.07630","0.0801","1.53e-02"," 8124","0.0750","0.115","0.180"
"3109"," 0.07520","0.0787","1.82e-02"," 9663","0.0750","0.110","0.180"
"3110"," 0.07390","0.0768","2.30e-02","12222","0.0750","0.105","0.180"
"3111"," 0.07360","0.0765","2.48e-02","13164","0.0750","0.100","0.180"
"3112"," 0.07150","0.0740","2.95e-02","15660","0.0750","0.095","0.180"
"3113"," 0.06960","0.0718","3.69e-02","19594","0.0750","0.090","0.180"
"3114"," 0.07930","0.0873","4.47e-03"," 2376","0.0775","0.140","0.180"
"3115"," 0.07600","0.0826","6.49e-03"," 3446","0.0775","0.135","0.180"
"3116"," 0.07400","0.0797","8.34e-03"," 4430","0.0775","0.130","0.180"
"3117"," 0.07510","0.0798","1.16e-02"," 6183","0.0775","0.125","0.180"
"3118"," 0.07610","0.0803","1.36e-02"," 7236","0.0775","0.120","0.180"
"3119"," 0.07510","0.0788","1.71e-02"," 9063","0.0775","0.115","0.180"
"3120"," 0.07430","0.0775","2.03e-02","10772","0.0775","0.110","0.180"
"3121"," 0.07340","0.0762","2.56e-02","13611","0.0775","0.105","0.180"
"3122"," 0.07320","0.0759","2.76e-02","14657","0.0775","0.100","0.180"
"3123"," 0.07120","0.0736","3.28e-02","17404","0.0775","0.095","0.180"
"3124"," 0.06900","0.0711","4.09e-02","21737","0.0775","0.090","0.180"
"3125"," 0.07710","0.0847","5.00e-03"," 2653","0.0800","0.140","0.180"
"3126"," 0.07440","0.0806","7.22e-03"," 3834","0.0800","0.135","0.180"
"3127"," 0.07290","0.0783","9.23e-03"," 4902","0.0800","0.130","0.180"
"3128"," 0.07440","0.0788","1.29e-02"," 6845","0.0800","0.125","0.180"
"3129"," 0.07490","0.0789","1.51e-02"," 8001","0.0800","0.120","0.180"
"3130"," 0.07380","0.0773","1.89e-02","10040","0.0800","0.115","0.180"
"3131"," 0.07290","0.0761","2.25e-02","11948","0.0800","0.110","0.180"
"3132"," 0.07260","0.0753","2.84e-02","15089","0.0800","0.105","0.180"
"3133"," 0.07240","0.0750","3.05e-02","16218","0.0800","0.100","0.180"
"3134"," 0.07060","0.0729","3.62e-02","19240","0.0800","0.095","0.180"
"3135"," 0.06860","0.0706","4.51e-02","23967","0.0800","0.090","0.180"
"3136"," 0.07670","0.0840","5.57e-03"," 2955","0.0825","0.140","0.180"
"3137"," 0.07280","0.0788","8.06e-03"," 4281","0.0825","0.135","0.180"
"3138"," 0.07200","0.0772","1.03e-02"," 5468","0.0825","0.130","0.180"
"3139"," 0.07380","0.0780","1.43e-02"," 7614","0.0825","0.125","0.180"
"3140"," 0.07390","0.0777","1.67e-02"," 8878","0.0825","0.120","0.180"
"3141"," 0.07280","0.0762","2.10e-02","11152","0.0825","0.115","0.180"
"3142"," 0.07200","0.0749","2.49e-02","13245","0.0825","0.110","0.180"
"3143"," 0.07180","0.0744","3.14e-02","16674","0.0825","0.105","0.180"
"3144"," 0.07150","0.0739","3.38e-02","17927","0.0825","0.100","0.180"
"3145"," 0.06990","0.0721","4.00e-02","21225","0.0825","0.095","0.180"
"3146"," 0.06800","0.0699","4.96e-02","26338","0.0825","0.090","0.180"
"3147"," 0.07510","0.0821","6.23e-03"," 3307","0.0850","0.140","0.180"
"3148"," 0.07130","0.0770","8.99e-03"," 4771","0.0850","0.135","0.180"
"3149"," 0.07040","0.0754","1.14e-02"," 6068","0.0850","0.130","0.180"
"3150"," 0.07210","0.0762","1.59e-02"," 8452","0.0850","0.125","0.180"
"3151"," 0.07250","0.0762","1.85e-02"," 9842","0.0850","0.120","0.180"
"3152"," 0.07150","0.0747","2.33e-02","12373","0.0850","0.115","0.180"
"3153"," 0.07070","0.0736","2.77e-02","14691","0.0850","0.110","0.180"
"3154"," 0.07090","0.0734","3.47e-02","18431","0.0850","0.105","0.180"
"3155"," 0.07070","0.0730","3.73e-02","19788","0.0850","0.100","0.180"
"3156"," 0.06890","0.0711","4.40e-02","23349","0.0850","0.095","0.180"
"3157"," 0.06750","0.0693","5.44e-02","28859","0.0850","0.090","0.180"
"3158"," 0.07450","0.0811","6.92e-03"," 3676","0.0875","0.140","0.180"
"3159"," 0.07060","0.0760","9.99e-03"," 5302","0.0875","0.135","0.180"
"3160"," 0.06990","0.0746","1.27e-02"," 6720","0.0875","0.130","0.180"
"3161"," 0.07160","0.0755","1.76e-02"," 9351","0.0875","0.125","0.180"
"3162"," 0.07210","0.0756","2.05e-02","10884","0.0875","0.120","0.180"
"3163"," 0.07150","0.0746","2.57e-02","13636","0.0875","0.115","0.180"
"3164"," 0.07080","0.0735","3.05e-02","16174","0.0875","0.110","0.180"
"3165"," 0.07090","0.0732","3.81e-02","20240","0.0875","0.105","0.180"
"3166"," 0.07060","0.0729","4.09e-02","21709","0.0875","0.100","0.180"
"3167"," 0.06900","0.0710","4.81e-02","25557","0.0875","0.095","0.180"
"3168"," 0.06730","0.0691","5.94e-02","31519","0.0875","0.090","0.180"
"3169"," 0.07350","0.0798","7.59e-03"," 4028","0.0900","0.140","0.180"
"3170"," 0.06920","0.0744","1.10e-02"," 5815","0.0900","0.135","0.180"
"3171"," 0.06870","0.0732","1.39e-02"," 7361","0.0900","0.130","0.180"
"3172"," 0.07020","0.0739","1.93e-02","10230","0.0900","0.125","0.180"
"3173"," 0.07060","0.0740","2.25e-02","11925","0.0900","0.120","0.180"
"3174"," 0.07020","0.0731","2.82e-02","14951","0.0900","0.115","0.180"
"3175"," 0.06960","0.0722","3.34e-02","17735","0.0900","0.110","0.180"
"3176"," 0.06980","0.0721","4.17e-02","22158","0.0900","0.105","0.180"
"3177"," 0.06960","0.0717","4.47e-02","23735","0.0900","0.100","0.180"
"3178"," 0.06800","0.0700","5.25e-02","27882","0.0900","0.095","0.180"
"3179"," 0.06640","0.0681","6.46e-02","34303","0.0900","0.090","0.180"
"3180"," 0.07290","0.0789","8.37e-03"," 4442","0.0925","0.140","0.180"
"3181"," 0.06890","0.0739","1.20e-02"," 6387","0.0925","0.135","0.180"
"3182"," 0.06840","0.0728","1.52e-02"," 8070","0.0925","0.130","0.180"
"3183"," 0.06960","0.0732","2.11e-02","11189","0.0925","0.125","0.180"
"3184"," 0.07020","0.0734","2.46e-02","13036","0.0925","0.120","0.180"
"3185"," 0.07000","0.0728","3.08e-02","16331","0.0925","0.115","0.180"
"3186"," 0.06930","0.0718","3.65e-02","19355","0.0925","0.110","0.180"
"3187"," 0.06920","0.0714","4.55e-02","24144","0.0925","0.105","0.180"
"3188"," 0.06900","0.0711","4.87e-02","25838","0.0925","0.100","0.180"
"3189"," 0.06740","0.0693","5.71e-02","30309","0.0925","0.095","0.180"
"3190"," 0.06590","0.0675","7.00e-02","37189","0.0925","0.090","0.180"
"3191"," 0.07070","0.0765","9.13e-03"," 4847","0.0950","0.140","0.180"
"3192"," 0.06650","0.0713","1.32e-02"," 6989","0.0950","0.135","0.180"
"3193"," 0.06620","0.0705","1.66e-02"," 8824","0.0950","0.130","0.180"
"3194"," 0.06760","0.0711","2.30e-02","12230","0.0950","0.125","0.180"
"3195"," 0.06840","0.0715","2.68e-02","14229","0.0950","0.120","0.180"
"3196"," 0.06850","0.0713","3.36e-02","17818","0.0950","0.115","0.180"
"3197"," 0.06810","0.0705","3.97e-02","21060","0.0950","0.110","0.180"
"3198"," 0.06820","0.0703","4.94e-02","26229","0.0950","0.105","0.180"
"3199"," 0.06810","0.0701","5.28e-02","28031","0.0950","0.100","0.180"
"3200"," 0.06650","0.0684","6.18e-02","32818","0.0950","0.095","0.180"
"3201"," 0.06510","0.0667","7.57e-02","40215","0.0950","0.090","0.180"
"3202"," 0.06880","0.0745","9.97e-03"," 5296","0.0975","0.140","0.180"
"3203"," 0.06510","0.0698","1.43e-02"," 7594","0.0975","0.135","0.180"
"3204"," 0.06520","0.0693","1.81e-02"," 9585","0.0975","0.130","0.180"
"3205"," 0.06700","0.0703","2.50e-02","13268","0.0975","0.125","0.180"
"3206"," 0.06780","0.0708","2.91e-02","15445","0.0975","0.120","0.180"
"3207"," 0.06810","0.0707","3.64e-02","19325","0.0975","0.115","0.180"
"3208"," 0.06750","0.0699","4.30e-02","22827","0.0975","0.110","0.180"
"3209"," 0.06740","0.0694","5.35e-02","28396","0.0975","0.105","0.180"
"3210"," 0.06730","0.0693","5.71e-02","30313","0.0975","0.100","0.180"
"3211"," 0.06590","0.0677","6.68e-02","35443","0.0975","0.095","0.180"
"3212"," 0.06460","0.0661","8.16e-02","43349","0.0975","0.090","0.180"
"3213"," 0.06860","0.0740","1.08e-02"," 5754","0.1000","0.140","0.180"
"3214"," 0.06500","0.0695","1.55e-02"," 8241","0.1000","0.135","0.180"
"3215"," 0.06490","0.0688","1.96e-02","10404","0.1000","0.130","0.180"
"3216"," 0.06640","0.0696","2.71e-02","14378","0.1000","0.125","0.180"
"3217"," 0.06750","0.0703","3.15e-02","16735","0.1000","0.120","0.180"
"3218"," 0.06760","0.0701","3.93e-02","20888","0.1000","0.115","0.180"
"3219"," 0.06720","0.0695","4.64e-02","24646","0.1000","0.110","0.180"
"3220"," 0.06710","0.0691","5.76e-02","30597","0.1000","0.105","0.180"
"3221"," 0.06710","0.0690","6.15e-02","32648","0.1000","0.100","0.180"
"3222"," 0.06560","0.0673","7.18e-02","38139","0.1000","0.095","0.180"
"3223"," 0.06430","0.0658","8.77e-02","46545","0.1000","0.090","0.180"
"3224"," 0.06740","0.0727","1.17e-02"," 6220","0.1025","0.140","0.180"
"3225"," 0.06410","0.0685","1.68e-02"," 8908","0.1025","0.135","0.180"
"3226"," 0.06470","0.0685","2.11e-02","11229","0.1025","0.130","0.180"
"3227"," 0.06600","0.0691","2.92e-02","15509","0.1025","0.125","0.180"
"3228"," 0.06680","0.0696","3.40e-02","18044","0.1025","0.120","0.180"
"3229"," 0.06670","0.0691","4.24e-02","22535","0.1025","0.115","0.180"
"3230"," 0.06620","0.0684","5.00e-02","26549","0.1025","0.110","0.180"
"3231"," 0.06620","0.0681","6.20e-02","32930","0.1025","0.105","0.180"
"3232"," 0.06620","0.0680","6.61e-02","35117","0.1025","0.100","0.180"
"3233"," 0.06480","0.0664","7.71e-02","40940","0.1025","0.095","0.180"
"3234"," 0.06360","0.0650","9.39e-02","49846","0.1025","0.090","0.180"
"3235"," 0.06620","0.0713","1.27e-02"," 6768","0.1050","0.140","0.180"
"3236"," 0.06360","0.0677","1.82e-02"," 9671","0.1050","0.135","0.180"
"3237"," 0.06410","0.0677","2.29e-02","12176","0.1050","0.130","0.180"
"3238"," 0.06490","0.0678","3.16e-02","16797","0.1050","0.125","0.180"
"3239"," 0.06560","0.0683","3.68e-02","19514","0.1050","0.120","0.180"
"3240"," 0.06590","0.0682","4.58e-02","24333","0.1050","0.115","0.180"
"3241"," 0.06530","0.0674","5.40e-02","28652","0.1050","0.110","0.180"
"3242"," 0.06540","0.0672","6.68e-02","35460","0.1050","0.105","0.180"
"3243"," 0.06540","0.0672","7.11e-02","37775","0.1050","0.100","0.180"
"3244"," 0.06400","0.0656","8.29e-02","43998","0.1050","0.095","0.180"
"3245"," 0.06290","0.0643","1.01e-01","53421","0.1050","0.090","0.180"
"3246"," 0.06430","0.0692","1.37e-02"," 7295","0.1075","0.140","0.180"
"3247"," 0.06230","0.0663","1.96e-02","10418","0.1075","0.135","0.180"
"3248"," 0.06290","0.0664","2.47e-02","13113","0.1075","0.130","0.180"
"3249"," 0.06380","0.0667","3.40e-02","18065","0.1075","0.125","0.180"
"3250"," 0.06450","0.0671","3.95e-02","20987","0.1075","0.120","0.180"
"3251"," 0.06500","0.0673","4.92e-02","26150","0.1075","0.115","0.180"
"3252"," 0.06420","0.0662","5.79e-02","30744","0.1075","0.110","0.180"
"3253"," 0.06430","0.0661","7.17e-02","38057","0.1075","0.105","0.180"
"3254"," 0.06440","0.0661","7.63e-02","40502","0.1075","0.100","0.180"
"3255"," 0.06310","0.0647","8.87e-02","47118","0.1075","0.095","0.180"
"3256"," 0.06200","0.0634","1.07e-01","57052","0.1075","0.090","0.180"
"3257"," 0.06310","0.0679","1.48e-02"," 7849","0.1100","0.140","0.180"
"3258"," 0.06110","0.0650","2.11e-02","11229","0.1100","0.135","0.180"
"3259"," 0.06210","0.0655","2.66e-02","14102","0.1100","0.130","0.180"
"3260"," 0.06320","0.0660","3.65e-02","19369","0.1100","0.125","0.180"
"3261"," 0.06400","0.0665","4.23e-02","22478","0.1100","0.120","0.180"
"3262"," 0.06430","0.0665","5.27e-02","27969","0.1100","0.115","0.180"
"3263"," 0.06330","0.0653","6.19e-02","32872","0.1100","0.110","0.180"
"3264"," 0.06350","0.0652","7.65e-02","40636","0.1100","0.105","0.180"
"3265"," 0.06360","0.0653","8.14e-02","43225","0.1100","0.100","0.180"
"3266"," 0.06240","0.0639","9.46e-02","50221","0.1100","0.095","0.180"
"3267"," 0.06140","0.0627","1.14e-01","60714","0.1100","0.090","0.180"
"3268"," 0.01970","0.0720","1.41e-04","   75","0.0300","0.140","0.185"
"3269"," 0.04370","0.0818","2.22e-04","  118","0.0300","0.135","0.185"
"3270"," 0.04290","0.0759","2.96e-04","  157","0.0300","0.130","0.185"
"3271"," 0.05110","0.0781","4.14e-04","  220","0.0300","0.125","0.185"
"3272"," 0.05500","0.0795","4.73e-04","  251","0.0300","0.120","0.185"
"3273"," 0.06880","0.0883","6.16e-04","  327","0.0300","0.115","0.185"
"3274"," 0.07140","0.0880","7.59e-04","  403","0.0300","0.110","0.185"
"3275"," 0.06690","0.0818","9.70e-04","  515","0.0300","0.105","0.185"
"3276"," 0.06950","0.0833","1.06e-03","  564","0.0300","0.100","0.185"
"3277"," 0.06640","0.0786","1.32e-03","  699","0.0300","0.095","0.185"
"3278"," 0.06550","0.0758","1.67e-03","  888","0.0300","0.090","0.185"
"3279"," 0.04770","0.0888","1.92e-04","  102","0.0325","0.140","0.185"
"3280"," 0.05340","0.0853","3.01e-04","  160","0.0325","0.135","0.185"
