"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"2901"," 0.06490","0.0664","8.66e-02","56514","0.1100","0.105","0.175"
"2902"," 0.06520","0.0665","9.44e-02","61646","0.1100","0.100","0.175"
"2903"," 0.06410","0.0654","1.05e-01","68806","0.1100","0.095","0.175"
"2904"," 0.06300","0.0642","1.21e-01","78960","0.1100","0.090","0.175"
"2905"," 0.07150","0.1060","1.78e-04","  116","0.0300","0.140","0.180"
"2906"," 0.07160","0.1000","2.56e-04","  167","0.0300","0.135","0.180"
"2907"," 0.06560","0.0915","3.37e-04","  220","0.0300","0.130","0.180"
"2908"," 0.06650","0.0874","4.90e-04","  320","0.0300","0.125","0.180"
"2909"," 0.06500","0.0852","5.24e-04","  342","0.0300","0.120","0.180"
"2910"," 0.06630","0.0847","6.03e-04","  394","0.0300","0.115","0.180"
"2911"," 0.07650","0.0897","9.45e-04","  617","0.0300","0.110","0.180"
"2912"," 0.07600","0.0880","1.11e-03","  728","0.0300","0.105","0.180"
"2913"," 0.07770","0.0884","1.29e-03","  844","0.0300","0.100","0.180"
"2914"," 0.07430","0.0843","1.48e-03","  966","0.0300","0.095","0.180"
"2915"," 0.07190","0.0808","1.78e-03"," 1163","0.0300","0.090","0.180"
"2916"," 0.07370","0.1050","2.14e-04","  140","0.0325","0.140","0.180"
"2917"," 0.07640","0.1020","3.20e-04","  209","0.0325","0.135","0.180"
"2918"," 0.06530","0.0882","4.40e-04","  287","0.0325","0.130","0.180"
"2919"," 0.06550","0.0842","6.28e-04","  410","0.0325","0.125","0.180"
"2920"," 0.06520","0.0832","6.71e-04","  438","0.0325","0.120","0.180"
"2921"," 0.06710","0.0835","7.63e-04","  498","0.0325","0.115","0.180"
"2922"," 0.07550","0.0873","1.21e-03","  793","0.0325","0.110","0.180"
"2923"," 0.07400","0.0847","1.44e-03","  940","0.0325","0.105","0.180"
"2924"," 0.07640","0.0859","1.67e-03"," 1088","0.0325","0.100","0.180"
"2925"," 0.07330","0.0822","1.93e-03"," 1259","0.0325","0.095","0.180"
"2926"," 0.07140","0.0792","2.33e-03"," 1522","0.0325","0.090","0.180"
"2927"," 0.07420","0.1020","2.89e-04","  189","0.0350","0.140","0.180"
"2928"," 0.07180","0.0939","4.24e-04","  277","0.0350","0.135","0.180"
"2929"," 0.06840","0.0877","5.82e-04","  380","0.0350","0.130","0.180"
"2930"," 0.06760","0.0836","8.27e-04","  540","0.0350","0.125","0.180"
"2931"," 0.06780","0.0831","8.84e-04","  577","0.0350","0.120","0.180"
"2932"," 0.07080","0.0846","1.01e-03","  661","0.0350","0.115","0.180"
"2933"," 0.07760","0.0876","1.62e-03"," 1056","0.0350","0.110","0.180"
"2934"," 0.07510","0.0842","1.94e-03"," 1265","0.0350","0.105","0.180"
"2935"," 0.07720","0.0853","2.23e-03"," 1457","0.0350","0.100","0.180"
"2936"," 0.07530","0.0828","2.58e-03"," 1683","0.0350","0.095","0.180"
"2937"," 0.07390","0.0805","3.10e-03"," 2025","0.0350","0.090","0.180"
"2938"," 0.08840","0.1120","3.65e-04","  238","0.0375","0.140","0.180"
"2939"," 0.08280","0.1020","5.41e-04","  353","0.0375","0.135","0.180"
"2940"," 0.07620","0.0931","7.29e-04","  476","0.0375","0.130","0.180"
"2941"," 0.07580","0.0894","1.05e-03","  684","0.0375","0.125","0.180"
"2942"," 0.07630","0.0893","1.12e-03","  734","0.0375","0.120","0.180"
"2943"," 0.07930","0.0910","1.30e-03","  850","0.0375","0.115","0.180"
"2944"," 0.08100","0.0896","2.10e-03"," 1369","0.0375","0.110","0.180"
"2945"," 0.07930","0.0871","2.49e-03"," 1628","0.0375","0.105","0.180"
"2946"," 0.08040","0.0874","2.87e-03"," 1871","0.0375","0.100","0.180"
"2947"," 0.07740","0.0839","3.32e-03"," 2166","0.0375","0.095","0.180"
"2948"," 0.07510","0.0809","3.97e-03"," 2595","0.0375","0.090","0.180"
"2949"," 0.07530","0.0974","4.61e-04","  301","0.0400","0.140","0.180"
"2950"," 0.07670","0.0941","6.95e-04","  454","0.0400","0.135","0.180"
"2951"," 0.07610","0.0911","9.34e-04","  610","0.0400","0.130","0.180"
"2952"," 0.07760","0.0895","1.34e-03","  878","0.0400","0.125","0.180"
"2953"," 0.07750","0.0888","1.45e-03","  949","0.0400","0.120","0.180"
"2954"," 0.07870","0.0891","1.68e-03"," 1099","0.0400","0.115","0.180"
"2955"," 0.08070","0.0884","2.64e-03"," 1726","0.0400","0.110","0.180"
"2956"," 0.07970","0.0866","3.16e-03"," 2065","0.0400","0.105","0.180"
"2957"," 0.08110","0.0873","3.64e-03"," 2378","0.0400","0.100","0.180"
"2958"," 0.07860","0.0843","4.17e-03"," 2725","0.0400","0.095","0.180"
"2959"," 0.07550","0.0806","4.98e-03"," 3254","0.0400","0.090","0.180"
"2960"," 0.07570","0.0955","5.68e-04","  371","0.0425","0.140","0.180"
"2961"," 0.07900","0.0944","8.59e-04","  561","0.0425","0.135","0.180"
"2962"," 0.07930","0.0926","1.16e-03","  758","0.0425","0.130","0.180"
"2963"," 0.07850","0.0892","1.68e-03"," 1096","0.0425","0.125","0.180"
"2964"," 0.07830","0.0885","1.83e-03"," 1193","0.0425","0.120","0.180"
"2965"," 0.07970","0.0889","2.12e-03"," 1382","0.0425","0.115","0.180"
"2966"," 0.08230","0.0892","3.26e-03"," 2130","0.0425","0.110","0.180"
"2967"," 0.08170","0.0879","3.88e-03"," 2532","0.0425","0.105","0.180"
"2968"," 0.08240","0.0880","4.46e-03"," 2912","0.0425","0.100","0.180"
"2969"," 0.07950","0.0846","5.12e-03"," 3344","0.0425","0.095","0.180"
"2970"," 0.07590","0.0805","6.11e-03"," 3991","0.0425","0.090","0.180"
"2971"," 0.07860","0.0962","7.08e-04","  462","0.0450","0.140","0.180"
"2972"," 0.07930","0.0932","1.06e-03","  692","0.0450","0.135","0.180"
"2973"," 0.08110","0.0929","1.43e-03","  934","0.0450","0.130","0.180"
"2974"," 0.08040","0.0898","2.09e-03"," 1363","0.0450","0.125","0.180"
"2975"," 0.08000","0.0889","2.29e-03"," 1494","0.0450","0.120","0.180"
"2976"," 0.08100","0.0891","2.66e-03"," 1737","0.0450","0.115","0.180"
"2977"," 0.08320","0.0894","4.04e-03"," 2635","0.0450","0.110","0.180"
"2978"," 0.08200","0.0875","4.78e-03"," 3122","0.0450","0.105","0.180"
"2979"," 0.08250","0.0875","5.48e-03"," 3577","0.0450","0.100","0.180"
"2980"," 0.07960","0.0842","6.27e-03"," 4095","0.0450","0.095","0.180"
"2981"," 0.07660","0.0808","7.46e-03"," 4874","0.0450","0.090","0.180"
"2982"," 0.07850","0.0945","8.76e-04","  572","0.0475","0.140","0.180"
"2983"," 0.08120","0.0939","1.29e-03","  840","0.0475","0.135","0.180"
"2984"," 0.08290","0.0936","1.74e-03"," 1136","0.0475","0.130","0.180"
"2985"," 0.08150","0.0901","2.53e-03"," 1649","0.0475","0.125","0.180"
"2986"," 0.08130","0.0894","2.77e-03"," 1806","0.0475","0.120","0.180"
"2987"," 0.08170","0.0891","3.23e-03"," 2109","0.0475","0.115","0.180"
"2988"," 0.08360","0.0892","4.89e-03"," 3195","0.0475","0.110","0.180"
"2989"," 0.08170","0.0868","5.80e-03"," 3785","0.0475","0.105","0.180"
"2990"," 0.08240","0.0870","6.62e-03"," 4322","0.0475","0.100","0.180"
"2991"," 0.07970","0.0840","7.55e-03"," 4929","0.0475","0.095","0.180"
"2992"," 0.07680","0.0807","8.93e-03"," 5828","0.0475","0.090","0.180"
"2993"," 0.08160","0.0962","1.06e-03","  695","0.0500","0.140","0.180"
"2994"," 0.08150","0.0931","1.58e-03"," 1031","0.0500","0.135","0.180"
"2995"," 0.08500","0.0946","2.12e-03"," 1382","0.0500","0.130","0.180"
"2996"," 0.08320","0.0910","3.06e-03"," 1998","0.0500","0.125","0.180"
"2997"," 0.08300","0.0904","3.33e-03"," 2177","0.0500","0.120","0.180"
"2998"," 0.08180","0.0886","3.89e-03"," 2540","0.0500","0.115","0.180"
"2999"," 0.08240","0.0876","5.87e-03"," 3831","0.0500","0.110","0.180"
"3000"," 0.08080","0.0855","6.92e-03"," 4520","0.0500","0.105","0.180"
"3001"," 0.08100","0.0853","7.88e-03"," 5145","0.0500","0.100","0.180"
"3002"," 0.07830","0.0823","9.00e-03"," 5875","0.0500","0.095","0.180"
"3003"," 0.07590","0.0794","1.06e-02"," 6940","0.0500","0.090","0.180"
"3004"," 0.08300","0.0961","1.31e-03","  858","0.0525","0.140","0.180"
"3005"," 0.08220","0.0927","1.93e-03"," 1263","0.0525","0.135","0.180"
"3006"," 0.08500","0.0939","2.57e-03"," 1676","0.0525","0.130","0.180"
"3007"," 0.08240","0.0895","3.68e-03"," 2404","0.0525","0.125","0.180"
"3008"," 0.08250","0.0893","4.02e-03"," 2625","0.0525","0.120","0.180"
"3009"," 0.08090","0.0872","4.66e-03"," 3043","0.0525","0.115","0.180"
"3010"," 0.08170","0.0865","6.92e-03"," 4521","0.0525","0.110","0.180"
"3011"," 0.08060","0.0849","8.15e-03"," 5323","0.0525","0.105","0.180"
"3012"," 0.07990","0.0839","9.25e-03"," 6040","0.0525","0.100","0.180"
"3013"," 0.07770","0.0814","1.06e-02"," 6900","0.0525","0.095","0.180"
"3014"," 0.07540","0.0787","1.25e-02"," 8145","0.0525","0.090","0.180"
"3015"," 0.08430","0.0964","1.53e-03"," 1000","0.0550","0.140","0.180"
"3016"," 0.08420","0.0939","2.25e-03"," 1470","0.0550","0.135","0.180"
"3017"," 0.08590","0.0940","2.99e-03"," 1951","0.0550","0.130","0.180"
"3018"," 0.08310","0.0897","4.29e-03"," 2800","0.0550","0.125","0.180"
"3019"," 0.08300","0.0892","4.70e-03"," 3069","0.0550","0.120","0.180"
"3020"," 0.08090","0.0867","5.45e-03"," 3556","0.0550","0.115","0.180"
"3021"," 0.08190","0.0863","8.10e-03"," 5292","0.0550","0.110","0.180"
"3022"," 0.08090","0.0849","9.54e-03"," 6232","0.0550","0.105","0.180"
"3023"," 0.07990","0.0836","1.08e-02"," 7050","0.0550","0.100","0.180"
"3024"," 0.07770","0.0811","1.23e-02"," 8033","0.0550","0.095","0.180"
"3025"," 0.07550","0.0785","1.45e-02"," 9492","0.0550","0.090","0.180"
"3026"," 0.08810","0.0990","1.82e-03"," 1190","0.0575","0.140","0.180"
"3027"," 0.08530","0.0942","2.66e-03"," 1735","0.0575","0.135","0.180"
"3028"," 0.08670","0.0942","3.50e-03"," 2288","0.0575","0.130","0.180"
"3029"," 0.08380","0.0899","5.03e-03"," 3287","0.0575","0.125","0.180"
"3030"," 0.08350","0.0892","5.53e-03"," 3612","0.0575","0.120","0.180"
"3031"," 0.08130","0.0866","6.40e-03"," 4182","0.0575","0.115","0.180"
"3032"," 0.08200","0.0861","9.46e-03"," 6180","0.0575","0.110","0.180"
"3033"," 0.08060","0.0843","1.12e-02"," 7284","0.0575","0.105","0.180"
"3034"," 0.07980","0.0832","1.26e-02"," 8210","0.0575","0.100","0.180"
"3035"," 0.07730","0.0805","1.43e-02"," 9347","0.0575","0.095","0.180"
"3036"," 0.07520","0.0781","1.69e-02","11023","0.0575","0.090","0.180"
"3037"," 0.08510","0.0954","2.15e-03"," 1404","0.0600","0.140","0.180"
"3038"," 0.08320","0.0915","3.12e-03"," 2035","0.0600","0.135","0.180"
"3039"," 0.08400","0.0911","4.11e-03"," 2684","0.0600","0.130","0.180"
"3040"," 0.08230","0.0881","5.88e-03"," 3838","0.0600","0.125","0.180"
"3041"," 0.08210","0.0875","6.44e-03"," 4203","0.0600","0.120","0.180"
"3042"," 0.07990","0.0849","7.47e-03"," 4878","0.0600","0.115","0.180"
"3043"," 0.08040","0.0842","1.10e-02"," 7191","0.0600","0.110","0.180"
"3044"," 0.07900","0.0825","1.29e-02"," 8452","0.0600","0.105","0.180"
"3045"," 0.07850","0.0818","1.45e-02"," 9494","0.0600","0.100","0.180"
"3046"," 0.07620","0.0792","1.65e-02","10792","0.0600","0.095","0.180"
"3047"," 0.07450","0.0771","1.95e-02","12727","0.0600","0.090","0.180"
"3048"," 0.08790","0.0973","2.52e-03"," 1643","0.0625","0.140","0.180"
"3049"," 0.08490","0.0926","3.61e-03"," 2359","0.0625","0.135","0.180"
"3050"," 0.08380","0.0904","4.76e-03"," 3110","0.0625","0.130","0.180"
"3051"," 0.08280","0.0882","6.77e-03"," 4420","0.0625","0.125","0.180"
"3052"," 0.08250","0.0876","7.41e-03"," 4841","0.0625","0.120","0.180"
"3053"," 0.08040","0.0850","8.63e-03"," 5635","0.0625","0.115","0.180"
"3054"," 0.08070","0.0843","1.26e-02"," 8250","0.0625","0.110","0.180"
"3055"," 0.07950","0.0828","1.48e-02"," 9658","0.0625","0.105","0.180"
"3056"," 0.07890","0.0819","1.66e-02","10825","0.0625","0.100","0.180"
"3057"," 0.07660","0.0794","1.88e-02","12280","0.0625","0.095","0.180"
"3058"," 0.07450","0.0771","2.22e-02","14472","0.0625","0.090","0.180"
"3059"," 0.08940","0.0982","2.87e-03"," 1874","0.0650","0.140","0.180"
"3060"," 0.08450","0.0918","4.12e-03"," 2691","0.0650","0.135","0.180"
"3061"," 0.08380","0.0900","5.44e-03"," 3550","0.0650","0.130","0.180"
"3062"," 0.08260","0.0876","7.68e-03"," 5016","0.0650","0.125","0.180"
"3063"," 0.08220","0.0870","8.41e-03"," 5494","0.0650","0.120","0.180"
"3064"," 0.08080","0.0852","9.79e-03"," 6393","0.0650","0.115","0.180"
"3065"," 0.08020","0.0836","1.43e-02"," 9363","0.0650","0.110","0.180"
"3066"," 0.07900","0.0821","1.69e-02","11008","0.0650","0.105","0.180"
"3067"," 0.07860","0.0815","1.89e-02","12309","0.0650","0.100","0.180"
"3068"," 0.07640","0.0791","2.13e-02","13937","0.0650","0.095","0.180"
"3069"," 0.07460","0.0769","2.52e-02","16434","0.0650","0.090","0.180"
"3070"," 0.08740","0.0956","3.31e-03"," 2159","0.0675","0.140","0.180"
"3071"," 0.08230","0.0891","4.74e-03"," 3093","0.0675","0.135","0.180"
"3072"," 0.08130","0.0872","6.23e-03"," 4068","0.0675","0.130","0.180"
"3073"," 0.08040","0.0851","8.81e-03"," 5751","0.0675","0.125","0.180"
"3074"," 0.08000","0.0845","9.64e-03"," 6295","0.0675","0.120","0.180"
"3075"," 0.07890","0.0830","1.12e-02"," 7315","0.0675","0.115","0.180"
"3076"," 0.07850","0.0817","1.63e-02","10670","0.0675","0.110","0.180"
"3077"," 0.07740","0.0803","1.92e-02","12515","0.0675","0.105","0.180"
"3078"," 0.07730","0.0800","2.14e-02","13956","0.0675","0.100","0.180"
"3079"," 0.07520","0.0777","2.42e-02","15779","0.0675","0.095","0.180"
"3080"," 0.07340","0.0756","2.84e-02","18533","0.0675","0.090","0.180"
"3081"," 0.08860","0.0963","3.74e-03"," 2439","0.0700","0.140","0.180"
"3082"," 0.08120","0.0876","5.36e-03"," 3499","0.0700","0.135","0.180"
"3083"," 0.08070","0.0862","7.03e-03"," 4589","0.0700","0.130","0.180"
"3084"," 0.08030","0.0848","9.98e-03"," 6515","0.0700","0.125","0.180"
"3085"," 0.07970","0.0839","1.09e-02"," 7120","0.0700","0.120","0.180"
"3086"," 0.07850","0.0823","1.27e-02"," 8283","0.0700","0.115","0.180"
"3087"," 0.07800","0.0810","1.85e-02","12065","0.0700","0.110","0.180"
"3088"," 0.07670","0.0795","2.16e-02","14120","0.0700","0.105","0.180"
"3089"," 0.07670","0.0792","2.41e-02","15713","0.0700","0.100","0.180"
"3090"," 0.07470","0.0770","2.71e-02","17709","0.0700","0.095","0.180"
"3091"," 0.07290","0.0751","3.18e-02","20772","0.0700","0.090","0.180"
"3092"," 0.08610","0.0934","4.23e-03"," 2760","0.0725","0.140","0.180"
"3093"," 0.08000","0.0861","6.06e-03"," 3959","0.0725","0.135","0.180"
"3094"," 0.07860","0.0838","7.95e-03"," 5192","0.0725","0.130","0.180"
"3095"," 0.07900","0.0833","1.13e-02"," 7347","0.0725","0.125","0.180"
"3096"," 0.07840","0.0824","1.23e-02"," 8036","0.0725","0.120","0.180"
"3097"," 0.07710","0.0807","1.43e-02"," 9355","0.0725","0.115","0.180"
"3098"," 0.07700","0.0799","2.08e-02","13603","0.0725","0.110","0.180"
"3099"," 0.07580","0.0784","2.44e-02","15908","0.0725","0.105","0.180"
"3100"," 0.07580","0.0782","2.71e-02","17670","0.0725","0.100","0.180"
"3101"," 0.07400","0.0762","3.05e-02","19890","0.0725","0.095","0.180"
"3102"," 0.07230","0.0743","3.56e-02","23271","0.0725","0.090","0.180"
"3103"," 0.08290","0.0899","4.72e-03"," 3083","0.0750","0.140","0.180"
"3104"," 0.07750","0.0833","6.78e-03"," 4427","0.0750","0.135","0.180"
"3105"," 0.07710","0.0821","8.88e-03"," 5798","0.0750","0.130","0.180"
"3106"," 0.07720","0.0812","1.26e-02"," 8224","0.0750","0.125","0.180"
"3107"," 0.07660","0.0805","1.38e-02"," 8995","0.0750","0.120","0.180"
"3108"," 0.07520","0.0786","1.61e-02","10484","0.0750","0.115","0.180"
"3109"," 0.07550","0.0782","2.33e-02","15181","0.0750","0.110","0.180"
"3110"," 0.07460","0.0771","2.72e-02","17732","0.0750","0.105","0.180"
"3111"," 0.07450","0.0768","3.01e-02","19682","0.0750","0.100","0.180"
"3112"," 0.07300","0.0751","3.39e-02","22161","0.0750","0.095","0.180"
"3113"," 0.07120","0.0731","3.96e-02","25877","0.0750","0.090","0.180"
"3114"," 0.08270","0.0892","5.34e-03"," 3485","0.0775","0.140","0.180"
"3115"," 0.07800","0.0834","7.62e-03"," 4973","0.0775","0.135","0.180"
"3116"," 0.07760","0.0823","9.91e-03"," 6472","0.0775","0.130","0.180"
"3117"," 0.07740","0.0812","1.40e-02"," 9169","0.0775","0.125","0.180"
"3118"," 0.07660","0.0802","1.54e-02","10032","0.0775","0.120","0.180"
"3119"," 0.07520","0.0785","1.79e-02","11687","0.0775","0.115","0.180"
"3120"," 0.07520","0.0778","2.58e-02","16873","0.0775","0.110","0.180"
"3121"," 0.07440","0.0768","3.02e-02","19705","0.0775","0.105","0.180"
"3122"," 0.07420","0.0764","3.34e-02","21837","0.0775","0.100","0.180"
"3123"," 0.07260","0.0747","3.76e-02","24581","0.0775","0.095","0.180"
"3124"," 0.07090","0.0728","4.39e-02","28636","0.0775","0.090","0.180"
"3125"," 0.08360","0.0899","5.97e-03"," 3901","0.0800","0.140","0.180"
"3126"," 0.07890","0.0841","8.53e-03"," 5567","0.0800","0.135","0.180"
"3127"," 0.07740","0.0819","1.11e-02"," 7241","0.0800","0.130","0.180"
"3128"," 0.07690","0.0806","1.57e-02","10227","0.0800","0.125","0.180"
"3129"," 0.07600","0.0794","1.71e-02","11161","0.0800","0.120","0.180"
"3130"," 0.07490","0.0780","1.99e-02","12982","0.0800","0.115","0.180"
"3131"," 0.07470","0.0772","2.86e-02","18688","0.0800","0.110","0.180"
"3132"," 0.07390","0.0762","3.34e-02","21820","0.0800","0.105","0.180"
"3133"," 0.07370","0.0758","3.70e-02","24141","0.0800","0.100","0.180"
"3134"," 0.07210","0.0741","4.16e-02","27145","0.0800","0.095","0.180"
"3135"," 0.07040","0.0722","4.84e-02","31578","0.0800","0.090","0.180"
"3136"," 0.08110","0.0871","6.63e-03"," 4330","0.0825","0.140","0.180"
"3137"," 0.07670","0.0816","9.46e-03"," 6180","0.0825","0.135","0.180"
"3138"," 0.07590","0.0802","1.23e-02"," 8021","0.0825","0.130","0.180"
"3139"," 0.07550","0.0790","1.73e-02","11295","0.0825","0.125","0.180"
"3140"," 0.07430","0.0776","1.89e-02","12320","0.0825","0.120","0.180"
"3141"," 0.07330","0.0763","2.20e-02","14346","0.0825","0.115","0.180"
"3142"," 0.07380","0.0762","3.16e-02","20619","0.0825","0.110","0.180"
"3143"," 0.07310","0.0752","3.69e-02","24095","0.0825","0.105","0.180"
"3144"," 0.07300","0.0750","4.07e-02","26594","0.0825","0.100","0.180"
"3145"," 0.07130","0.0732","4.58e-02","29884","0.0825","0.095","0.180"
"3146"," 0.06960","0.0713","5.32e-02","34741","0.0825","0.090","0.180"
"3147"," 0.08060","0.0863","7.37e-03"," 4812","0.0850","0.140","0.180"
"3148"," 0.07670","0.0814","1.05e-02"," 6852","0.0850","0.135","0.180"
"3149"," 0.07580","0.0799","1.36e-02"," 8868","0.0850","0.130","0.180"
"3150"," 0.07510","0.0784","1.91e-02","12464","0.0850","0.125","0.180"
"3151"," 0.07400","0.0772","2.08e-02","13585","0.0850","0.120","0.180"
"3152"," 0.07340","0.0762","2.42e-02","15797","0.0850","0.115","0.180"
"3153"," 0.07380","0.0760","3.47e-02","22676","0.0850","0.110","0.180"
"3154"," 0.07280","0.0749","4.06e-02","26499","0.0850","0.105","0.180"
"3155"," 0.07270","0.0746","4.47e-02","29195","0.0850","0.100","0.180"
"3156"," 0.07110","0.0729","5.02e-02","32760","0.0850","0.095","0.180"
"3157"," 0.06960","0.0712","5.82e-02","38023","0.0850","0.090","0.180"
"3158"," 0.07920","0.0847","8.13e-03"," 5306","0.0875","0.140","0.180"
"3159"," 0.07460","0.0791","1.16e-02"," 7554","0.0875","0.135","0.180"
"3160"," 0.07430","0.0782","1.50e-02"," 9763","0.0875","0.130","0.180"
"3161"," 0.07370","0.0769","2.10e-02","13707","0.0875","0.125","0.180"
"3162"," 0.07290","0.0759","2.29e-02","14947","0.0875","0.120","0.180"
"3163"," 0.07240","0.0752","2.66e-02","17373","0.0875","0.115","0.180"
"3164"," 0.07280","0.0750","3.81e-02","24874","0.0875","0.110","0.180"
"3165"," 0.07200","0.0740","4.44e-02","29018","0.0875","0.105","0.180"
"3166"," 0.07180","0.0737","4.89e-02","31944","0.0875","0.100","0.180"
"3167"," 0.07020","0.0719","5.49e-02","35815","0.0875","0.095","0.180"
"3168"," 0.06860","0.0702","6.36e-02","41495","0.0875","0.090","0.180"
"3169"," 0.07790","0.0832","8.89e-03"," 5805","0.0900","0.140","0.180"
"3170"," 0.07400","0.0784","1.26e-02"," 8259","0.0900","0.135","0.180"
"3171"," 0.07400","0.0778","1.64e-02","10685","0.0900","0.130","0.180"
"3172"," 0.07350","0.0766","2.30e-02","15000","0.0900","0.125","0.180"
"3173"," 0.07270","0.0756","2.51e-02","16384","0.0900","0.120","0.180"
"3174"," 0.07210","0.0748","2.92e-02","19036","0.0900","0.115","0.180"
"3175"," 0.07240","0.0745","4.15e-02","27129","0.0900","0.110","0.180"
"3176"," 0.07160","0.0735","4.84e-02","31613","0.0900","0.105","0.180"
"3177"," 0.07140","0.0732","5.32e-02","34750","0.0900","0.100","0.180"
"3178"," 0.06980","0.0715","5.96e-02","38941","0.0900","0.095","0.180"
"3179"," 0.06830","0.0698","6.90e-02","45051","0.0900","0.090","0.180"
"3180"," 0.07780","0.0828","9.78e-03"," 6386","0.0925","0.140","0.180"
"3181"," 0.07390","0.0781","1.39e-02"," 9055","0.0925","0.135","0.180"
"3182"," 0.07360","0.0772","1.80e-02","11721","0.0925","0.130","0.180"
"3183"," 0.07310","0.0761","2.52e-02","16432","0.0925","0.125","0.180"
"3184"," 0.07260","0.0753","2.75e-02","17936","0.0925","0.120","0.180"
"3185"," 0.07190","0.0744","3.19e-02","20861","0.0925","0.115","0.180"
"3186"," 0.07170","0.0738","4.53e-02","29586","0.0925","0.110","0.180"
"3187"," 0.07100","0.0728","5.27e-02","34438","0.0925","0.105","0.180"
"3188"," 0.07080","0.0725","5.79e-02","37806","0.0925","0.100","0.180"
"3189"," 0.06920","0.0708","6.48e-02","42315","0.0925","0.095","0.180"
"3190"," 0.06780","0.0692","7.49e-02","48911","0.0925","0.090","0.180"
"3191"," 0.07600","0.0808","1.07e-02"," 7002","0.0950","0.140","0.180"
"3192"," 0.07190","0.0759","1.52e-02"," 9931","0.0950","0.135","0.180"
"3193"," 0.07210","0.0756","1.96e-02","12829","0.0950","0.130","0.180"
"3194"," 0.07210","0.0749","2.75e-02","17962","0.0950","0.125","0.180"
"3195"," 0.07140","0.0741","3.00e-02","19589","0.0950","0.120","0.180"
"3196"," 0.07070","0.0731","3.49e-02","22771","0.0950","0.115","0.180"
"3197"," 0.07030","0.0723","4.93e-02","32177","0.0950","0.110","0.180"
"3198"," 0.06960","0.0714","5.73e-02","37418","0.0950","0.105","0.180"
"3199"," 0.06960","0.0713","6.28e-02","41025","0.0950","0.100","0.180"
"3200"," 0.06820","0.0697","7.03e-02","45890","0.0950","0.095","0.180"
"3201"," 0.06680","0.0682","8.11e-02","52955","0.0950","0.090","0.180"
"3202"," 0.07500","0.0797","1.16e-02"," 7602","0.0975","0.140","0.180"
"3203"," 0.07100","0.0748","1.65e-02","10800","0.0975","0.135","0.180"
"3204"," 0.07120","0.0745","2.14e-02","13950","0.0975","0.130","0.180"
"3205"," 0.07130","0.0740","2.98e-02","19479","0.0975","0.125","0.180"
"3206"," 0.07070","0.0732","3.25e-02","21252","0.0975","0.120","0.180"
"3207"," 0.06990","0.0723","3.78e-02","24712","0.0975","0.115","0.180"
"3208"," 0.06980","0.0717","5.33e-02","34829","0.0975","0.110","0.180"
"3209"," 0.06920","0.0709","6.20e-02","40470","0.0975","0.105","0.180"
"3210"," 0.06920","0.0708","6.79e-02","44344","0.0975","0.100","0.180"
"3211"," 0.06780","0.0692","7.60e-02","49595","0.0975","0.095","0.180"
"3212"," 0.06630","0.0676","8.75e-02","57163","0.0975","0.090","0.180"
"3213"," 0.07490","0.0794","1.27e-02"," 8299","0.1000","0.140","0.180"
"3214"," 0.07070","0.0744","1.80e-02","11766","0.1000","0.135","0.180"
"3215"," 0.07090","0.0741","2.32e-02","15143","0.1000","0.130","0.180"
"3216"," 0.07020","0.0728","3.23e-02","21102","0.1000","0.125","0.180"
"3217"," 0.06960","0.0720","3.53e-02","23016","0.1000","0.120","0.180"
"3218"," 0.06910","0.0713","4.10e-02","26751","0.1000","0.115","0.180"
"3219"," 0.06880","0.0706","5.75e-02","37563","0.1000","0.110","0.180"
"3220"," 0.06830","0.0700","6.69e-02","43658","0.1000","0.105","0.180"
"3221"," 0.06850","0.0701","7.32e-02","47770","0.1000","0.100","0.180"
"3222"," 0.06710","0.0686","8.18e-02","53388","0.1000","0.095","0.180"
"3223"," 0.06570","0.0671","9.41e-02","61430","0.1000","0.090","0.180"
"3224"," 0.07310","0.0774","1.37e-02"," 8945","0.1025","0.140","0.180"
"3225"," 0.06920","0.0728","1.95e-02","12727","0.1025","0.135","0.180"
"3226"," 0.06950","0.0726","2.51e-02","16359","0.1025","0.130","0.180"
"3227"," 0.06870","0.0712","3.49e-02","22760","0.1025","0.125","0.180"
"3228"," 0.06820","0.0706","3.80e-02","24825","0.1025","0.120","0.180"
"3229"," 0.06800","0.0701","4.42e-02","28858","0.1025","0.115","0.180"
"3230"," 0.06780","0.0696","6.19e-02","40443","0.1025","0.110","0.180"
"3231"," 0.06750","0.0691","7.19e-02","46959","0.1025","0.105","0.180"
"3232"," 0.06780","0.0693","7.86e-02","51307","0.1025","0.100","0.180"
"3233"," 0.06650","0.0679","8.78e-02","57302","0.1025","0.095","0.180"
"3234"," 0.06520","0.0665","1.01e-01","65862","0.1025","0.090","0.180"
"3235"," 0.07300","0.0772","1.48e-02"," 9683","0.1050","0.140","0.180"
"3236"," 0.06910","0.0726","2.10e-02","13741","0.1050","0.135","0.180"
"3237"," 0.06880","0.0718","2.70e-02","17653","0.1050","0.130","0.180"
"3238"," 0.06810","0.0705","3.76e-02","24523","0.1050","0.125","0.180"
"3239"," 0.06760","0.0699","4.10e-02","26742","0.1050","0.120","0.180"
"3240"," 0.06730","0.0694","4.76e-02","31094","0.1050","0.115","0.180"
"3241"," 0.06700","0.0687","6.66e-02","43472","0.1050","0.110","0.180"
