"","ROI95lo","ROIavg","fractaken","numtaken","badProb","interest","intceil"
"2903"," 0.06160"," 0.06310","9.31e-02","49409","0.1100","0.095","0.175"
"2904"," 0.06050"," 0.06180","1.13e-01","59893","0.1100","0.090","0.175"
"2905"," 0.05230"," 0.09790","1.30e-04","   69","0.0300","0.140","0.180"
"2906"," 0.07950"," 0.11200","2.00e-04","  106","0.0300","0.135","0.180"
"2907"," 0.05890"," 0.09030","2.71e-04","  144","0.0300","0.130","0.180"
"2908"," 0.06680"," 0.09210","3.94e-04","  209","0.0300","0.125","0.180"
"2909"," 0.06350"," 0.08760","4.35e-04","  231","0.0300","0.120","0.180"
"2910"," 0.07520"," 0.09450","5.65e-04","  300","0.0300","0.115","0.180"
"2911"," 0.07600"," 0.09240","7.06e-04","  375","0.0300","0.110","0.180"
"2912"," 0.07900"," 0.09270","9.25e-04","  491","0.0300","0.105","0.180"
"2913"," 0.08090"," 0.09370","1.00e-03","  533","0.0300","0.100","0.180"
"2914"," 0.07490"," 0.08640","1.24e-03","  657","0.0300","0.095","0.180"
"2915"," 0.06940"," 0.07930","1.61e-03","  856","0.0300","0.090","0.180"
"2916"," 0.03640"," 0.08200","1.70e-04","   90","0.0325","0.140","0.180"
"2917"," 0.06460"," 0.09670","2.67e-04","  142","0.0325","0.135","0.180"
"2918"," 0.05650"," 0.08530","3.58e-04","  190","0.0325","0.130","0.180"
"2919"," 0.06600"," 0.08860","5.22e-04","  277","0.0325","0.125","0.180"
"2920"," 0.06500"," 0.08580","5.99e-04","  318","0.0325","0.120","0.180"
"2921"," 0.07500"," 0.09200","7.55e-04","  401","0.0325","0.115","0.180"
"2922"," 0.07740"," 0.09180","9.38e-04","  498","0.0325","0.110","0.180"
"2923"," 0.07710"," 0.08940","1.23e-03","  654","0.0325","0.105","0.180"
"2924"," 0.07930"," 0.09070","1.35e-03","  716","0.0325","0.100","0.180"
"2925"," 0.07330"," 0.08360","1.64e-03","  872","0.0325","0.095","0.180"
"2926"," 0.07020"," 0.07890","2.15e-03"," 1139","0.0325","0.090","0.180"
"2927"," 0.03810"," 0.07740","2.26e-04","  120","0.0350","0.140","0.180"
"2928"," 0.06210"," 0.09040","3.54e-04","  188","0.0350","0.135","0.180"
"2929"," 0.05880"," 0.08390","4.63e-04","  246","0.0350","0.130","0.180"
"2930"," 0.06810"," 0.08750","6.78e-04","  360","0.0350","0.125","0.180"
"2931"," 0.06690"," 0.08480","7.74e-04","  411","0.0350","0.120","0.180"
"2932"," 0.07700"," 0.09160","9.87e-04","  524","0.0350","0.115","0.180"
"2933"," 0.08020"," 0.09260","1.23e-03","  651","0.0350","0.110","0.180"
"2934"," 0.07710"," 0.08790","1.60e-03","  851","0.0350","0.105","0.180"
"2935"," 0.07930"," 0.08930","1.75e-03","  930","0.0350","0.100","0.180"
"2936"," 0.07440"," 0.08330","2.15e-03"," 1139","0.0350","0.095","0.180"
"2937"," 0.07140"," 0.07890","2.78e-03"," 1477","0.0350","0.090","0.180"
"2938"," 0.05300"," 0.08580","2.84e-04","  151","0.0375","0.140","0.180"
"2939"," 0.07180"," 0.09550","4.58e-04","  243","0.0375","0.135","0.180"
"2940"," 0.06620"," 0.08710","6.05e-04","  321","0.0375","0.130","0.180"
"2941"," 0.07370"," 0.09010","8.76e-04","  465","0.0375","0.125","0.180"
"2942"," 0.07320"," 0.08810","1.02e-03","  541","0.0375","0.120","0.180"
"2943"," 0.07950"," 0.09200","1.28e-03","  678","0.0375","0.115","0.180"
"2944"," 0.08250"," 0.09310","1.57e-03","  834","0.0375","0.110","0.180"
"2945"," 0.08030"," 0.08950","2.05e-03"," 1086","0.0375","0.105","0.180"
"2946"," 0.08150"," 0.09010","2.23e-03"," 1182","0.0375","0.100","0.180"
"2947"," 0.07670"," 0.08440","2.73e-03"," 1451","0.0375","0.095","0.180"
"2948"," 0.07370"," 0.08020","3.53e-03"," 1872","0.0375","0.090","0.180"
"2949"," 0.06380"," 0.09210","3.65e-04","  194","0.0400","0.140","0.180"
"2950"," 0.07750"," 0.09840","5.76e-04","  306","0.0400","0.135","0.180"
"2951"," 0.07020"," 0.08880","7.59e-04","  403","0.0400","0.130","0.180"
"2952"," 0.07890"," 0.09330","1.10e-03","  584","0.0400","0.125","0.180"
"2953"," 0.07900"," 0.09210","1.28e-03","  677","0.0400","0.120","0.180"
"2954"," 0.08370"," 0.09470","1.60e-03","  852","0.0400","0.115","0.180"
"2955"," 0.08470"," 0.09420","1.98e-03"," 1049","0.0400","0.110","0.180"
"2956"," 0.08130"," 0.08950","2.57e-03"," 1364","0.0400","0.105","0.180"
"2957"," 0.08250"," 0.09010","2.80e-03"," 1489","0.0400","0.100","0.180"
"2958"," 0.07870"," 0.08550","3.45e-03"," 1832","0.0400","0.095","0.180"
"2959"," 0.07560"," 0.08140","4.43e-03"," 2350","0.0400","0.090","0.180"
"2960"," 0.05830"," 0.08420","4.80e-04","  255","0.0425","0.140","0.180"
"2961"," 0.07130"," 0.09080","7.40e-04","  393","0.0425","0.135","0.180"
"2962"," 0.06850"," 0.08540","9.70e-04","  515","0.0425","0.130","0.180"
"2963"," 0.07910"," 0.09200","1.41e-03","  748","0.0425","0.125","0.180"
"2964"," 0.07950"," 0.09120","1.64e-03","  869","0.0425","0.120","0.180"
"2965"," 0.08280"," 0.09270","2.06e-03"," 1093","0.0425","0.115","0.180"
"2966"," 0.08360"," 0.09220","2.50e-03"," 1329","0.0425","0.110","0.180"
"2967"," 0.08040"," 0.08780","3.25e-03"," 1724","0.0425","0.105","0.180"
"2968"," 0.08070"," 0.08770","3.55e-03"," 1883","0.0425","0.100","0.180"
"2969"," 0.07720"," 0.08340","4.35e-03"," 2312","0.0425","0.095","0.180"
"2970"," 0.07500"," 0.08020","5.57e-03"," 2956","0.0425","0.090","0.180"
"2971"," 0.07420"," 0.09560","6.38e-04","  339","0.0450","0.140","0.180"
"2972"," 0.08280"," 0.09920","9.59e-04","  509","0.0450","0.135","0.180"
"2973"," 0.07940"," 0.09380","1.24e-03","  657","0.0450","0.130","0.180"
"2974"," 0.08210"," 0.09340","1.77e-03","  940","0.0450","0.125","0.180"
"2975"," 0.08210"," 0.09240","2.06e-03"," 1096","0.0450","0.120","0.180"
"2976"," 0.08500"," 0.09370","2.58e-03"," 1371","0.0450","0.115","0.180"
"2977"," 0.08530"," 0.09300","3.11e-03"," 1650","0.0450","0.110","0.180"
"2978"," 0.08260"," 0.08930","4.00e-03"," 2125","0.0450","0.105","0.180"
"2979"," 0.08260"," 0.08880","4.37e-03"," 2320","0.0450","0.100","0.180"
"2980"," 0.07830"," 0.08390","5.33e-03"," 2828","0.0450","0.095","0.180"
"2981"," 0.07610"," 0.08080","6.82e-03"," 3620","0.0450","0.090","0.180"
"2982"," 0.07810"," 0.09710","7.80e-04","  414","0.0475","0.140","0.180"
"2983"," 0.08620"," 0.10100","1.15e-03","  613","0.0475","0.135","0.180"
"2984"," 0.08060"," 0.09360","1.49e-03","  789","0.0475","0.130","0.180"
"2985"," 0.08200"," 0.09230","2.13e-03"," 1130","0.0475","0.125","0.180"
"2986"," 0.08240"," 0.09170","2.49e-03"," 1323","0.0475","0.120","0.180"
"2987"," 0.08310"," 0.09110","3.14e-03"," 1668","0.0475","0.115","0.180"
"2988"," 0.08360"," 0.09060","3.78e-03"," 2009","0.0475","0.110","0.180"
"2989"," 0.08100"," 0.08710","4.84e-03"," 2572","0.0475","0.105","0.180"
"2990"," 0.08050"," 0.08630","5.27e-03"," 2800","0.0475","0.100","0.180"
"2991"," 0.07720"," 0.08230","6.41e-03"," 3402","0.0475","0.095","0.180"
"2992"," 0.07480"," 0.07920","8.17e-03"," 4339","0.0475","0.090","0.180"
"2993"," 0.07650"," 0.09410","9.28e-04","  493","0.0500","0.140","0.180"
"2994"," 0.08300"," 0.09670","1.37e-03","  728","0.0500","0.135","0.180"
"2995"," 0.08110"," 0.09300","1.79e-03","  948","0.0500","0.130","0.180"
"2996"," 0.08330"," 0.09260","2.56e-03"," 1358","0.0500","0.125","0.180"
"2997"," 0.08410"," 0.09250","2.99e-03"," 1590","0.0500","0.120","0.180"
"2998"," 0.08540"," 0.09250","3.78e-03"," 2008","0.0500","0.115","0.180"
"2999"," 0.08530"," 0.09170","4.55e-03"," 2414","0.0500","0.110","0.180"
"3000"," 0.08240"," 0.08790","5.80e-03"," 3081","0.0500","0.105","0.180"
"3001"," 0.08180"," 0.08700","6.31e-03"," 3352","0.0500","0.100","0.180"
"3002"," 0.07790"," 0.08260","7.65e-03"," 4062","0.0500","0.095","0.180"
"3003"," 0.07520"," 0.07920","9.76e-03"," 5180","0.0500","0.090","0.180"
"3004"," 0.08190"," 0.09780","1.11e-03","  590","0.0525","0.140","0.180"
"3005"," 0.08740"," 0.09970","1.63e-03","  863","0.0525","0.135","0.180"
"3006"," 0.08620"," 0.09680","2.12e-03"," 1123","0.0525","0.130","0.180"
"3007"," 0.08200"," 0.09070","3.03e-03"," 1607","0.0525","0.125","0.180"
"3008"," 0.08380"," 0.09160","3.55e-03"," 1884","0.0525","0.120","0.180"
"3009"," 0.08450"," 0.09120","4.48e-03"," 2381","0.0525","0.115","0.180"
"3010"," 0.08420"," 0.09020","5.37e-03"," 2853","0.0525","0.110","0.180"
"3011"," 0.08160"," 0.08670","6.86e-03"," 3640","0.0525","0.105","0.180"
"3012"," 0.08110"," 0.08590","7.45e-03"," 3956","0.0525","0.100","0.180"
"3013"," 0.07750"," 0.08180","9.03e-03"," 4797","0.0525","0.095","0.180"
"3014"," 0.07470"," 0.07850","1.15e-02"," 6092","0.0525","0.090","0.180"
"3015"," 0.08240"," 0.09710","1.29e-03","  683","0.0550","0.140","0.180"
"3016"," 0.08310"," 0.09480","1.90e-03"," 1007","0.0550","0.135","0.180"
"3017"," 0.08060"," 0.09070","2.47e-03"," 1310","0.0550","0.130","0.180"
"3018"," 0.07920"," 0.08740","3.55e-03"," 1883","0.0550","0.125","0.180"
"3019"," 0.08110"," 0.08840","4.17e-03"," 2212","0.0550","0.120","0.180"
"3020"," 0.08110"," 0.08740","5.27e-03"," 2798","0.0550","0.115","0.180"
"3021"," 0.08160"," 0.08720","6.32e-03"," 3358","0.0550","0.110","0.180"
"3022"," 0.08020"," 0.08490","8.09e-03"," 4298","0.0550","0.105","0.180"
"3023"," 0.07970"," 0.08420","8.77e-03"," 4656","0.0550","0.100","0.180"
"3024"," 0.07660"," 0.08060","1.06e-02"," 5649","0.0550","0.095","0.180"
"3025"," 0.07390"," 0.07740","1.35e-02"," 7158","0.0550","0.090","0.180"
"3026"," 0.08570"," 0.09900","1.50e-03","  799","0.0575","0.140","0.180"
"3027"," 0.08550"," 0.09610","2.21e-03"," 1172","0.0575","0.135","0.180"
"3028"," 0.08070"," 0.09010","2.88e-03"," 1530","0.0575","0.130","0.180"
"3029"," 0.08030"," 0.08780","4.11e-03"," 2184","0.0575","0.125","0.180"
"3030"," 0.08160"," 0.08840","4.84e-03"," 2569","0.0575","0.120","0.180"
"3031"," 0.08140"," 0.08720","6.13e-03"," 3257","0.0575","0.115","0.180"
"3032"," 0.08110"," 0.08630","7.35e-03"," 3905","0.0575","0.110","0.180"
"3033"," 0.07970"," 0.08410","9.41e-03"," 4997","0.0575","0.105","0.180"
"3034"," 0.07920"," 0.08340","1.02e-02"," 5409","0.0575","0.100","0.180"
"3035"," 0.07560"," 0.07940","1.23e-02"," 6537","0.0575","0.095","0.180"
"3036"," 0.07330"," 0.07650","1.56e-02"," 8281","0.0575","0.090","0.180"
"3037"," 0.08050"," 0.09310","1.77e-03","  939","0.0600","0.140","0.180"
"3038"," 0.08190"," 0.09200","2.60e-03"," 1382","0.0600","0.135","0.180"
"3039"," 0.07770"," 0.08650","3.37e-03"," 1792","0.0600","0.130","0.180"
"3040"," 0.07800"," 0.08510","4.81e-03"," 2554","0.0600","0.125","0.180"
"3041"," 0.07890"," 0.08530","5.65e-03"," 3001","0.0600","0.120","0.180"
"3042"," 0.07840"," 0.08390","7.17e-03"," 3805","0.0600","0.115","0.180"
"3043"," 0.07800"," 0.08290","8.61e-03"," 4569","0.0600","0.110","0.180"
"3044"," 0.07750"," 0.08170","1.10e-02"," 5833","0.0600","0.105","0.180"
"3045"," 0.07720"," 0.08110","1.19e-02"," 6315","0.0600","0.100","0.180"
"3046"," 0.07410"," 0.07760","1.43e-02"," 7592","0.0600","0.095","0.180"
"3047"," 0.07210"," 0.07510","1.81e-02"," 9606","0.0600","0.090","0.180"
"3048"," 0.08140"," 0.09320","2.05e-03"," 1086","0.0625","0.140","0.180"
"3049"," 0.08310"," 0.09240","3.00e-03"," 1592","0.0625","0.135","0.180"
"3050"," 0.08020"," 0.08830","3.90e-03"," 2071","0.0625","0.130","0.180"
"3051"," 0.08010"," 0.08660","5.57e-03"," 2955","0.0625","0.125","0.180"
"3052"," 0.08080"," 0.08670","6.52e-03"," 3463","0.0625","0.120","0.180"
"3053"," 0.07880"," 0.08390","8.24e-03"," 4375","0.0625","0.115","0.180"
"3054"," 0.07820"," 0.08280","9.87e-03"," 5240","0.0625","0.110","0.180"
"3055"," 0.07760"," 0.08150","1.26e-02"," 6686","0.0625","0.105","0.180"
"3056"," 0.07740"," 0.08110","1.36e-02"," 7226","0.0625","0.100","0.180"
"3057"," 0.07450"," 0.07780","1.63e-02"," 8671","0.0625","0.095","0.180"
"3058"," 0.07220"," 0.07510","2.06e-02","10948","0.0625","0.090","0.180"
"3059"," 0.08010"," 0.09120","2.34e-03"," 1244","0.0650","0.140","0.180"
"3060"," 0.08210"," 0.09090","3.44e-03"," 1826","0.0650","0.135","0.180"
"3061"," 0.07870"," 0.08640","4.45e-03"," 2365","0.0650","0.130","0.180"
"3062"," 0.07930"," 0.08540","6.41e-03"," 3403","0.0650","0.125","0.180"
"3063"," 0.08040"," 0.08600","7.49e-03"," 3979","0.0650","0.120","0.180"
"3064"," 0.07850"," 0.08330","9.43e-03"," 5009","0.0650","0.115","0.180"
"3065"," 0.07780"," 0.08210","1.13e-02"," 5982","0.0650","0.110","0.180"
"3066"," 0.07690"," 0.08060","1.44e-02"," 7624","0.0650","0.105","0.180"
"3067"," 0.07700"," 0.08050","1.55e-02"," 8237","0.0650","0.100","0.180"
"3068"," 0.07410"," 0.07720","1.86e-02"," 9861","0.0650","0.095","0.180"
"3069"," 0.07140"," 0.07410","2.34e-02","12416","0.0650","0.090","0.180"
"3070"," 0.08090"," 0.09120","2.74e-03"," 1455","0.0675","0.140","0.180"
"3071"," 0.08090"," 0.08910","4.02e-03"," 2136","0.0675","0.135","0.180"
"3072"," 0.07900"," 0.08610","5.17e-03"," 2746","0.0675","0.130","0.180"
"3073"," 0.07950"," 0.08520","7.40e-03"," 3930","0.0675","0.125","0.180"
"3074"," 0.08010"," 0.08520","8.64e-03"," 4590","0.0675","0.120","0.180"
"3075"," 0.07830"," 0.08280","1.09e-02"," 5761","0.0675","0.115","0.180"
"3076"," 0.07770"," 0.08170","1.29e-02"," 6875","0.0675","0.110","0.180"
"3077"," 0.07670"," 0.08010","1.64e-02"," 8693","0.0675","0.105","0.180"
"3078"," 0.07650"," 0.07980","1.77e-02"," 9383","0.0675","0.100","0.180"
"3079"," 0.07340"," 0.07630","2.11e-02","11200","0.0675","0.095","0.180"
"3080"," 0.07090"," 0.07340","2.64e-02","14028","0.0675","0.090","0.180"
"3081"," 0.08210"," 0.09160","3.17e-03"," 1681","0.0700","0.140","0.180"
"3082"," 0.08020"," 0.08780","4.62e-03"," 2452","0.0700","0.135","0.180"
"3083"," 0.07820"," 0.08490","5.92e-03"," 3144","0.0700","0.130","0.180"
"3084"," 0.07840"," 0.08380","8.40e-03"," 4459","0.0700","0.125","0.180"
"3085"," 0.07880"," 0.08370","9.81e-03"," 5211","0.0700","0.120","0.180"
"3086"," 0.07710"," 0.08140","1.23e-02"," 6543","0.0700","0.115","0.180"
"3087"," 0.07670"," 0.08050","1.47e-02"," 7779","0.0700","0.110","0.180"
"3088"," 0.07560"," 0.07880","1.85e-02"," 9817","0.0700","0.105","0.180"
"3089"," 0.07550"," 0.07860","2.00e-02","10599","0.0700","0.100","0.180"
"3090"," 0.07250"," 0.07530","2.38e-02","12632","0.0700","0.095","0.180"
"3091"," 0.07010"," 0.07250","2.97e-02","15775","0.0700","0.090","0.180"
"3092"," 0.08010"," 0.08910","3.58e-03"," 1900","0.0725","0.140","0.180"
"3093"," 0.07870"," 0.08590","5.19e-03"," 2754","0.0725","0.135","0.180"
"3094"," 0.07710"," 0.08340","6.63e-03"," 3519","0.0725","0.130","0.180"
"3095"," 0.07720"," 0.08240","9.39e-03"," 4988","0.0725","0.125","0.180"
"3096"," 0.07740"," 0.08200","1.10e-02"," 5848","0.0725","0.120","0.180"
"3097"," 0.07550"," 0.07950","1.38e-02"," 7344","0.0725","0.115","0.180"
"3098"," 0.07530"," 0.07900","1.64e-02"," 8733","0.0725","0.110","0.180"
"3099"," 0.07470"," 0.07780","2.07e-02","11014","0.0725","0.105","0.180"
"3100"," 0.07460"," 0.07760","2.24e-02","11870","0.0725","0.100","0.180"
"3101"," 0.07150"," 0.07420","2.66e-02","14146","0.0725","0.095","0.180"
"3102"," 0.06940"," 0.07170","3.32e-02","17610","0.0725","0.090","0.180"
"3103"," 0.08200"," 0.09040","4.02e-03"," 2133","0.0750","0.140","0.180"
"3104"," 0.07910"," 0.08590","5.79e-03"," 3076","0.0750","0.135","0.180"
"3105"," 0.07670"," 0.08270","7.42e-03"," 3942","0.0750","0.130","0.180"
"3106"," 0.07690"," 0.08180","1.05e-02"," 5576","0.0750","0.125","0.180"
"3107"," 0.07680"," 0.08120","1.23e-02"," 6535","0.0750","0.120","0.180"
"3108"," 0.07530"," 0.07910","1.55e-02"," 8236","0.0750","0.115","0.180"
"3109"," 0.07510"," 0.07850","1.84e-02"," 9786","0.0750","0.110","0.180"
"3110"," 0.07430"," 0.07730","2.32e-02","12327","0.0750","0.105","0.180"
"3111"," 0.07410"," 0.07690","2.50e-02","13286","0.0750","0.100","0.180"
"3112"," 0.07140"," 0.07390","2.97e-02","15788","0.0750","0.095","0.180"
"3113"," 0.06920"," 0.07140","3.70e-02","19651","0.0750","0.090","0.180"
"3114"," 0.08000"," 0.08800","4.56e-03"," 2420","0.0775","0.140","0.180"
"3115"," 0.07760"," 0.08410","6.55e-03"," 3476","0.0775","0.135","0.180"
"3116"," 0.07510"," 0.08080","8.34e-03"," 4429","0.0775","0.130","0.180"
"3117"," 0.07610"," 0.08070","1.18e-02"," 6255","0.0775","0.125","0.180"
"3118"," 0.07620"," 0.08030","1.38e-02"," 7313","0.0775","0.120","0.180"
"3119"," 0.07530"," 0.07890","1.73e-02"," 9204","0.0775","0.115","0.180"
"3120"," 0.07510"," 0.07840","2.06e-02","10915","0.0775","0.110","0.180"
"3121"," 0.07400"," 0.07680","2.59e-02","13729","0.0775","0.105","0.180"
"3122"," 0.07380"," 0.07640","2.78e-02","14777","0.0775","0.100","0.180"
"3123"," 0.07120"," 0.07360","3.30e-02","17507","0.0775","0.095","0.180"
"3124"," 0.06920"," 0.07130","4.09e-02","21721","0.0775","0.090","0.180"
"3125"," 0.08030"," 0.08780","5.06e-03"," 2688","0.0800","0.140","0.180"
"3126"," 0.07830"," 0.08440","7.30e-03"," 3874","0.0800","0.135","0.180"
"3127"," 0.07550"," 0.08090","9.28e-03"," 4928","0.0800","0.130","0.180"
"3128"," 0.07630"," 0.08060","1.31e-02"," 6946","0.0800","0.125","0.180"
"3129"," 0.07620"," 0.08020","1.53e-02"," 8108","0.0800","0.120","0.180"
"3130"," 0.07530"," 0.07870","1.92e-02","10193","0.0800","0.115","0.180"
"3131"," 0.07520"," 0.07830","2.28e-02","12090","0.0800","0.110","0.180"
"3132"," 0.07380"," 0.07650","2.86e-02","15204","0.0800","0.105","0.180"
"3133"," 0.07360"," 0.07610","3.08e-02","16353","0.0800","0.100","0.180"
"3134"," 0.07110"," 0.07340","3.64e-02","19345","0.0800","0.095","0.180"
"3135"," 0.06930"," 0.07130","4.51e-02","23933","0.0800","0.090","0.180"
"3136"," 0.07950"," 0.08670","5.60e-03"," 2972","0.0825","0.140","0.180"
"3137"," 0.07670"," 0.08260","8.11e-03"," 4305","0.0825","0.135","0.180"
"3138"," 0.07420"," 0.07940","1.03e-02"," 5471","0.0825","0.130","0.180"
"3139"," 0.07440"," 0.07860","1.45e-02"," 7701","0.0825","0.125","0.180"
"3140"," 0.07470"," 0.07850","1.69e-02"," 8988","0.0825","0.120","0.180"
"3141"," 0.07400"," 0.07730","2.12e-02","11261","0.0825","0.115","0.180"
"3142"," 0.07370"," 0.07670","2.51e-02","13337","0.0825","0.110","0.180"
"3143"," 0.07260"," 0.07520","3.15e-02","16747","0.0825","0.105","0.180"
"3144"," 0.07240"," 0.07480","3.39e-02","17997","0.0825","0.100","0.180"
"3145"," 0.07030"," 0.07250","4.01e-02","21267","0.0825","0.095","0.180"
"3146"," 0.06850"," 0.07050","4.95e-02","26265","0.0825","0.090","0.180"
"3147"," 0.07460"," 0.08160","6.17e-03"," 3278","0.0850","0.140","0.180"
"3148"," 0.07270"," 0.07840","8.95e-03"," 4752","0.0850","0.135","0.180"
"3149"," 0.07150"," 0.07650","1.13e-02"," 6021","0.0850","0.130","0.180"
"3150"," 0.07140"," 0.07550","1.60e-02"," 8492","0.0850","0.125","0.180"
"3151"," 0.07190"," 0.07550","1.87e-02"," 9916","0.0850","0.120","0.180"
"3152"," 0.07180"," 0.07500","2.34e-02","12433","0.0850","0.115","0.180"
"3153"," 0.07170"," 0.07450","2.78e-02","14737","0.0850","0.110","0.180"
"3154"," 0.07100"," 0.07340","3.48e-02","18463","0.0850","0.105","0.180"
"3155"," 0.07070"," 0.07310","3.74e-02","19840","0.0850","0.100","0.180"
"3156"," 0.06910"," 0.07120","4.41e-02","23393","0.0850","0.095","0.180"
"3157"," 0.06740"," 0.06920","5.43e-02","28848","0.0850","0.090","0.180"
"3158"," 0.07230"," 0.07900","6.83e-03"," 3625","0.0875","0.140","0.180"
"3159"," 0.07100"," 0.07650","9.87e-03"," 5240","0.0875","0.135","0.180"
"3160"," 0.07040"," 0.07520","1.25e-02"," 6612","0.0875","0.130","0.180"
"3161"," 0.07070"," 0.07460","1.75e-02"," 9280","0.0875","0.125","0.180"
"3162"," 0.07100"," 0.07450","2.04e-02","10834","0.0875","0.120","0.180"
"3163"," 0.07100"," 0.07400","2.56e-02","13601","0.0875","0.115","0.180"
"3164"," 0.07080"," 0.07360","3.04e-02","16120","0.0875","0.110","0.180"
"3165"," 0.07000"," 0.07230","3.80e-02","20199","0.0875","0.105","0.180"
"3166"," 0.06970"," 0.07200","4.08e-02","21689","0.0875","0.100","0.180"
"3167"," 0.06810"," 0.07010","4.81e-02","25536","0.0875","0.095","0.180"
"3168"," 0.06650"," 0.06830","5.92e-02","31459","0.0875","0.090","0.180"
"3169"," 0.07240"," 0.07880","7.48e-03"," 3971","0.0900","0.140","0.180"
"3170"," 0.07020"," 0.07550","1.08e-02"," 5724","0.0900","0.135","0.180"
"3171"," 0.07000"," 0.07460","1.36e-02"," 7214","0.0900","0.130","0.180"
"3172"," 0.07070"," 0.07440","1.91e-02","10122","0.0900","0.125","0.180"
"3173"," 0.07070"," 0.07410","2.22e-02","11806","0.0900","0.120","0.180"
"3174"," 0.07080"," 0.07380","2.79e-02","14813","0.0900","0.115","0.180"
"3175"," 0.07050"," 0.07310","3.31e-02","17572","0.0900","0.110","0.180"
"3176"," 0.06960"," 0.07180","4.15e-02","22027","0.0900","0.105","0.180"
"3177"," 0.06930"," 0.07150","4.45e-02","23617","0.0900","0.100","0.180"
"3178"," 0.06780"," 0.06980","5.22e-02","27741","0.0900","0.095","0.180"
"3179"," 0.06640"," 0.06810","6.42e-02","34114","0.0900","0.090","0.180"
"3180"," 0.07150"," 0.07770","8.22e-03"," 4367","0.0925","0.140","0.180"
"3181"," 0.06900"," 0.07410","1.18e-02"," 6254","0.0925","0.135","0.180"
"3182"," 0.06850"," 0.07300","1.48e-02"," 7878","0.0925","0.130","0.180"
"3183"," 0.06980"," 0.07340","2.08e-02","11019","0.0925","0.125","0.180"
"3184"," 0.06970"," 0.07300","2.42e-02","12855","0.0925","0.120","0.180"
"3185"," 0.07020"," 0.07300","3.04e-02","16120","0.0925","0.115","0.180"
"3186"," 0.06980"," 0.07230","3.60e-02","19108","0.0925","0.110","0.180"
"3187"," 0.06900"," 0.07120","4.50e-02","23903","0.0925","0.105","0.180"
"3188"," 0.06880"," 0.07090","4.82e-02","25598","0.0925","0.100","0.180"
"3189"," 0.06730"," 0.06920","5.66e-02","30031","0.0925","0.095","0.180"
"3190"," 0.06610"," 0.06770","6.95e-02","36886","0.0925","0.090","0.180"
"3191"," 0.06930"," 0.07530","9.04e-03"," 4802","0.0950","0.140","0.180"
"3192"," 0.06690"," 0.07180","1.29e-02"," 6867","0.0950","0.135","0.180"
"3193"," 0.06650"," 0.07070","1.63e-02"," 8638","0.0950","0.130","0.180"
"3194"," 0.06840"," 0.07180","2.27e-02","12051","0.0950","0.125","0.180"
"3195"," 0.06850"," 0.07170","2.64e-02","14029","0.0950","0.120","0.180"
"3196"," 0.06890"," 0.07160","3.31e-02","17565","0.0950","0.115","0.180"
"3197"," 0.06860"," 0.07110","3.92e-02","20798","0.0950","0.110","0.180"
"3198"," 0.06800"," 0.07010","4.89e-02","25965","0.0950","0.105","0.180"
"3199"," 0.06800"," 0.07000","5.23e-02","27793","0.0950","0.100","0.180"
"3200"," 0.06650"," 0.06840","6.13e-02","32550","0.0950","0.095","0.180"
"3201"," 0.06530"," 0.06690","7.51e-02","39902","0.0950","0.090","0.180"
"3202"," 0.06490"," 0.07070","9.85e-03"," 5232","0.0975","0.140","0.180"
"3203"," 0.06420"," 0.06890","1.41e-02"," 7501","0.0975","0.135","0.180"
"3204"," 0.06380"," 0.06790","1.78e-02"," 9425","0.0975","0.130","0.180"
"3205"," 0.06620"," 0.06960","2.47e-02","13108","0.0975","0.125","0.180"
"3206"," 0.06670"," 0.06970","2.87e-02","15261","0.0975","0.120","0.180"
"3207"," 0.06720"," 0.06980","3.59e-02","19067","0.0975","0.115","0.180"
"3208"," 0.06710"," 0.06940","4.24e-02","22524","0.0975","0.110","0.180"
"3209"," 0.06650"," 0.06850","5.29e-02","28107","0.0975","0.105","0.180"
"3210"," 0.06640"," 0.06840","5.66e-02","30059","0.0975","0.100","0.180"
"3211"," 0.06520"," 0.06700","6.62e-02","35153","0.0975","0.095","0.180"
"3212"," 0.06410"," 0.06570","8.10e-02","43027","0.0975","0.090","0.180"
"3213"," 0.06300"," 0.06850","1.08e-02"," 5727","0.1000","0.140","0.180"
"3214"," 0.06220"," 0.06670","1.54e-02"," 8200","0.1000","0.135","0.180"
"3215"," 0.06260"," 0.06650","1.94e-02","10283","0.1000","0.130","0.180"
"3216"," 0.06490"," 0.06820","2.68e-02","14247","0.1000","0.125","0.180"
"3217"," 0.06570"," 0.06860","3.12e-02","16568","0.1000","0.120","0.180"
"3218"," 0.06610"," 0.06870","3.89e-02","20675","0.1000","0.115","0.180"
"3219"," 0.06580"," 0.06810","4.59e-02","24378","0.1000","0.110","0.180"
"3220"," 0.06530"," 0.06730","5.72e-02","30365","0.1000","0.105","0.180"
"3221"," 0.06530"," 0.06720","6.11e-02","32466","0.1000","0.100","0.180"
"3222"," 0.06430"," 0.06600","7.14e-02","37916","0.1000","0.095","0.180"
"3223"," 0.06310"," 0.06460","8.71e-02","46273","0.1000","0.090","0.180"
"3224"," 0.06190"," 0.06730","1.17e-02"," 6215","0.1025","0.140","0.180"
"3225"," 0.06110"," 0.06550","1.67e-02"," 8881","0.1025","0.135","0.180"
"3226"," 0.06150"," 0.06530","2.10e-02","11141","0.1025","0.130","0.180"
